MIU_DOCUMENTOS,PATH_ADUNTO,s3_bucket,s3_key,exists,http_status,error
998203,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144002/20060194/miuDocumento_998202_LagloriaylaruinadelosMayas.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144002/20060194/miuDocumento_998202_LagloriaylaruinadelosMayas.pdf,Y,200,
998205,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144100/20070439/miuDocumento_998205_Cronograma.PEI.S062026sp.docx,miu-documentos,DATA-DOCS/miu-hml/documentos/144100/20070439/miuDocumento_998205_Cronograma.PEI.S062026sp.docx,Y,200,
998239,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/142800/20150137/miuDocumento_998239_OficialCalendario.xlsx-Hoja1.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/142800/20150137/miuDocumento_998239_OficialCalendario.xlsx-Hoja1.pdf,Y,200,
998241,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144004/20070993/miuDocumento_998241_TEMA2ARISTTELESBLOQUEGRECIA.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144004/20070993/miuDocumento_998241_TEMA2ARISTTELESBLOQUEGRECIA.pdf,Y,200,
998248,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144504/20240519/miuDocumento_998248_2026ProgramaModeladoDigitalMovalle.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144504/20240519/miuDocumento_998248_2026ProgramaModeladoDigitalMovalle.pdf,Y,200,
998249,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144506/20240519/miuDocumento_998248_2026ProgramaModeladoDigitalMovalle.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144506/20240519/miuDocumento_998248_2026ProgramaModeladoDigitalMovalle.pdf,Y,200,
998251,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143379/30910351/miuDocumento_998251_LaconstrucciondeModelosMicroeconomia2026.pptx,miu-documentos,DATA-DOCS/miu-hml/documentos/143379/30910351/miuDocumento_998251_LaconstrucciondeModelosMicroeconomia2026.pptx,Y,200,
997965,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143737/20090036/miuDocumento_997963_TrabajoBiografico2026.docx,miu-documentos,DATA-DOCS/miu-hml/documentos/143737/20090036/miuDocumento_997963_TrabajoBiografico2026.docx,Y,200,
998043,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143787/20140597/miuDocumento_998043_ReglasMathHelp.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143787/20140597/miuDocumento_998043_ReglasMathHelp.pdf,Y,200,
998056,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144704/20180264/miuDocumento_998056_EPRIPrograma-CursodeHerramientasdeAnlisisEstratgico.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144704/20180264/miuDocumento_998056_EPRIPrograma-CursodeHerramientasdeAnlisisEstratgico.pdf,Y,200,
998089,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143525/20090027/miuDocumento_998089_CronogramadeactividadesEntrepreneurialMindset2026-01.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143525/20090027/miuDocumento_998089_CronogramadeactividadesEntrepreneurialMindset2026-01.pdf,Y,200,
998095,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/142828/20080073/miuDocumento_998095_PATOLOGIAORALI2026GUIADETRABAJO.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/142828/20080073/miuDocumento_998095_PATOLOGIAORALI2026GUIADETRABAJO.pdf,Y,200,
998113,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143297/20140910/miuDocumento_998113_CronogramaConsumer.xlsx,miu-documentos,DATA-DOCS/miu-hml/documentos/143297/20140910/miuDocumento_998113_CronogramaConsumer.xlsx,Y,200,
997212,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144215/20110535/miuDocumento_997212_Lectura-Notificaciones21.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144215/20110535/miuDocumento_997212_Lectura-Notificaciones21.pdf,Y,200,
997213,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144518/20180989/miuDocumento_997213_11.JosMolinaCaldern.EmpresasfamiliaresdeGuatemala.50casosen200aos.SiglosXIXyXX.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144518/20180989/miuDocumento_997213_11.JosMolinaCaldern.EmpresasfamiliaresdeGuatemala.50casosen200aos.SiglosXIXyXX.pdf,Y,200,
997214,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144519/20180989/miuDocumento_997213_11.JosMolinaCaldern.EmpresasfamiliaresdeGuatemala.50casosen200aos.SiglosXIXyXX.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144519/20180989/miuDocumento_997213_11.JosMolinaCaldern.EmpresasfamiliaresdeGuatemala.50casosen200aos.SiglosXIXyXX.pdf,Y,200,
997228,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144249/99000144/miuDocumento_997228_E483966339CONTRATODGA-90E48396633987-2021.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144249/99000144/miuDocumento_997228_E483966339CONTRATODGA-90E48396633987-2021.pdf,Y,200,
997235,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143428/20041076/miuDocumento_997235_CalendarioSeminarioAdministracin3A2026.xlsx,miu-documentos,DATA-DOCS/miu-hml/documentos/143428/20041076/miuDocumento_997235_CalendarioSeminarioAdministracin3A2026.xlsx,Y,200,
997258,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144630/26910098/miuDocumento_997258_Mary_Buffett_David_Clark_Warren_Buffett_and_the.zip,miu-documentos,DATA-DOCS/miu-hml/documentos/144630/26910098/miuDocumento_997258_Mary_Buffett_David_Clark_Warren_Buffett_and_the.zip,Y,200,
997269,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144827/20230676/miuDocumento_997269_00Guiaparatenerexitoenelcurso-2.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144827/20230676/miuDocumento_997269_00Guiaparatenerexitoenelcurso-2.pdf,Y,200,
997279,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143766/20151104/miuDocumento_997279_Ch11AlimentarySystemThe-Developing-Human-Clinically-Oriented-Embryology-10e.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143766/20151104/miuDocumento_997279_Ch11AlimentarySystemThe-Developing-Human-Clinically-Oriented-Embryology-10e.pdf,Y,200,
997284,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144238/20190522/miuDocumento_997284_Lectura1.EdmundoVsquezMartnez.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144238/20190522/miuDocumento_997284_Lectura1.EdmundoVsquezMartnez.pdf,Y,200,
997352,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/142924/20010656/miuDocumento_997352_2025-National-Security-Strategy.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/142924/20010656/miuDocumento_997352_2025-National-Security-Strategy.pdf,Y,200,
997397,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143563/20131039/miuDocumento_997397_2.QumicadelaVida.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143563/20131039/miuDocumento_997397_2.QumicadelaVida.pdf,Y,200,
997398,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143562/20131039/miuDocumento_997397_2.QumicadelaVida.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143562/20131039/miuDocumento_997397_2.QumicadelaVida.pdf,Y,200,
997399,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143561/20131039/miuDocumento_997397_2.QumicadelaVida.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143561/20131039/miuDocumento_997397_2.QumicadelaVida.pdf,Y,200,
997400,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143563/20131039/miuDocumento_997400_Prctica1-CristaleraMedicinyDesidad.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143563/20131039/miuDocumento_997400_Prctica1-CristaleraMedicinyDesidad.pdf,Y,200,
997401,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143562/20131039/miuDocumento_997400_Prctica1-CristaleraMedicinyDesidad.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143562/20131039/miuDocumento_997400_Prctica1-CristaleraMedicinyDesidad.pdf,Y,200,
997402,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143561/20131039/miuDocumento_997400_Prctica1-CristaleraMedicinyDesidad.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143561/20131039/miuDocumento_997400_Prctica1-CristaleraMedicinyDesidad.pdf,Y,200,
997406,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143754/20130546/miuDocumento_997406_2026PROGRAMAMODMICRO-1SSYLLABUS.xlsx,miu-documentos,DATA-DOCS/miu-hml/documentos/143754/20130546/miuDocumento_997406_2026PROGRAMAMODMICRO-1SSYLLABUS.xlsx,Y,200,
997407,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143755/20130546/miuDocumento_997406_2026PROGRAMAMODMICRO-1SSYLLABUS.xlsx,miu-documentos,DATA-DOCS/miu-hml/documentos/143755/20130546/miuDocumento_997406_2026PROGRAMAMODMICRO-1SSYLLABUS.xlsx,Y,200,
997408,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143756/20130546/miuDocumento_997406_2026PROGRAMAMODMICRO-1SSYLLABUS.xlsx,miu-documentos,DATA-DOCS/miu-hml/documentos/143756/20130546/miuDocumento_997406_2026PROGRAMAMODMICRO-1SSYLLABUS.xlsx,Y,200,
997422,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144686/21810012/miuDocumento_997422_GeometriayDerecho.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144686/21810012/miuDocumento_997422_GeometriayDerecho.pdf,Y,200,
997423,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144686/21810012/miuDocumento_997423_que-es-una-constitucion-principios-y-conceptos.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144686/21810012/miuDocumento_997423_que-es-una-constitucion-principios-y-conceptos.pdf,Y,200,
997545,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144723/21810012/miuDocumento_997545_CLO1Lecturaprincipal4ArbitrajeDiccionariodeArbitraje.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144723/21810012/miuDocumento_997545_CLO1Lecturaprincipal4ArbitrajeDiccionariodeArbitraje.pdf,Y,200,
995387,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143023/20241404/miuDocumento_995387_5.FormatoReporteEntregablesPE2026.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143023/20241404/miuDocumento_995387_5.FormatoReporteEntregablesPE2026.pdf,Y,200,
995417,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/118238/20150864/miuDocumento_813507_RUBRICADEREVISIONBIBLIOGRAFICAYPRESENTACIONORALMiU_855149_959084_995417.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/118238/20150864/miuDocumento_813507_RUBRICADEREVISIONBIBLIOGRAFICAYPRESENTACIONORALMiU_855149_959084_995417.pdf,Y,200,
995419,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/118238/20150864/miuDocumento_813510_Urgenciasmedicasenodontologia_855151_959085_995419.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/118238/20150864/miuDocumento_813510_Urgenciasmedicasenodontologia_855151_959085_995419.pdf,Y,200,
995420,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/118238/20150864/miuDocumento_813510_Urgenciasmedicasenodontologia_855151_959085_995420.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/118238/20150864/miuDocumento_813510_Urgenciasmedicasenodontologia_855151_959085_995420.pdf,Y,200,
995654,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958838_Indicaciones_del_estudio_genetico_995654.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958838_Indicaciones_del_estudio_genetico_995654.pdf,Y,200,
995655,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958838_Indicaciones_del_estudio_genetico_995655.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958838_Indicaciones_del_estudio_genetico_995655.pdf,Y,200,
995656,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958838_Indicaciones_del_estudio_genetico_995656.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958838_Indicaciones_del_estudio_genetico_995656.pdf,Y,200,
995658,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958878_Geneticsintroductiontocounseling_995658.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958878_Geneticsintroductiontocounseling_995658.pdf,Y,200,
995659,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958878_Geneticsintroductiontocounseling_995659.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958878_Geneticsintroductiontocounseling_995659.pdf,Y,200,
995660,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958878_Geneticsintroductiontocounseling_995660.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958878_Geneticsintroductiontocounseling_995660.pdf,Y,200,
995661,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958878_Geneticsintroductiontocounseling_995661.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958878_Geneticsintroductiontocounseling_995661.pdf,Y,200,
995662,"https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958870_GardnerandSutherlandChromosomalAbnormalities,Ch13Aneuploidies_995662.pdf",miu-documentos,"DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958870_GardnerandSutherlandChromosomalAbnormalities,Ch13Aneuploidies_995662.pdf",Y,200,
995663,"https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958870_GardnerandSutherlandChromosomalAbnormalities,Ch13Aneuploidies_995663.pdf",miu-documentos,"DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958870_GardnerandSutherlandChromosomalAbnormalities,Ch13Aneuploidies_995663.pdf",Y,200,
995666,"https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958862_ThompsonThompson,Ch7-PatternsofInheritance_995666.pdf",miu-documentos,"DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958862_ThompsonThompson,Ch7-PatternsofInheritance_995666.pdf",Y,200,
995669,"https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958862_ThompsonThompson,Ch7-PatternsofInheritance_995669.pdf",miu-documentos,"DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958862_ThompsonThompson,Ch7-PatternsofInheritance_995669.pdf",Y,200,
995670,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958846_EvaluacionFisicaGenetica_995670.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958846_EvaluacionFisicaGenetica_995670.pdf,Y,200,
995671,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958846_EvaluacionFisicaGenetica_995671.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958846_EvaluacionFisicaGenetica_995671.pdf,Y,200,
995672,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958846_EvaluacionFisicaGenetica_995672.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958846_EvaluacionFisicaGenetica_995672.pdf,Y,200,
995673,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958846_EvaluacionFisicaGenetica_995673.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/139019/20040100/miuDocumento_958846_EvaluacionFisicaGenetica_995673.pdf,Y,200,
997636,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144060/20100579/miuDocumento_997636_ProgramaHA.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144060/20100579/miuDocumento_997636_ProgramaHA.pdf,Y,200,
997573,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/142925/20140469/miuDocumento_997573_1.TheHandbookofInternationalTradeandFinance-TheCompleteGuideforInternationalSalesFinanceShippingandAdministration.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/142925/20140469/miuDocumento_997573_1.TheHandbookofInternationalTradeandFinance-TheCompleteGuideforInternationalSalesFinanceShippingandAdministration.pdf,Y,200,
997614,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144215/20110535/miuDocumento_997614_DerechoProcesalCivil1-Modulo1.pptx,miu-documentos,DATA-DOCS/miu-hml/documentos/144215/20110535/miuDocumento_997614_DerechoProcesalCivil1-Modulo1.pptx,Y,200,
997643,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144697/20180351/miuDocumento_997643_InevitableRevolutionsTheUnitedStatesinCentralAmericaWalterLaFeberZ-Library.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144697/20180351/miuDocumento_997643_InevitableRevolutionsTheUnitedStatesinCentralAmericaWalterLaFeberZ-Library.pdf,Y,200,
997646,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143711/20220110/miuDocumento_997646_CollectedArticles.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143711/20220110/miuDocumento_997646_CollectedArticles.pdf,Y,200,
997706,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143322/97000353/miuDocumento_997706_PROGRAMA-FCEECONOMIAI2026.docx,miu-documentos,DATA-DOCS/miu-hml/documentos/143322/97000353/miuDocumento_997706_PROGRAMA-FCEECONOMIAI2026.docx,Y,200,
997707,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143322/97000353/miuDocumento_997707_cronogramaeconI2026.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143322/97000353/miuDocumento_997707_cronogramaeconI2026.pdf,Y,200,
997742,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143831/20111005/miuDocumento_929988_pdfRubricaS2024_960622.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143831/20111005/miuDocumento_929988_pdfRubricaS2024_960622.pdf,Y,200,
997743,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143831/20111005/miuDocumento_941498_declaracion-de-helsinki-de-la-amm-principios-eticos-para-las-investigaciones-medicas-en-seres-humanos-2_971300.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143831/20111005/miuDocumento_941498_declaracion-de-helsinki-de-la-amm-principios-eticos-para-las-investigaciones-medicas-en-seres-humanos-2_971300.pdf,Y,200,
997744,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143831/20111005/miuDocumento_941499_NIVELESDEEVIDENCIAS2_946071_951425_971302.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143831/20111005/miuDocumento_941499_NIVELESDEEVIDENCIAS2_946071_951425_971302.pdf,Y,200,
997745,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143831/20111005/miuDocumento_941513_FASESDEINVESTIGACION_960625.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143831/20111005/miuDocumento_941513_FASESDEINVESTIGACION_960625.pdf,Y,200,
997746,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/143831/20111005/miuDocumento_941519_Descriptive_971284.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/143831/20111005/miuDocumento_941519_Descriptive_971284.pdf,Y,200,
997758,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/142913/20060194/miuDocumento_997758_LagloriaylaruinadelosMayas.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/142913/20060194/miuDocumento_997758_LagloriaylaruinadelosMayas.pdf,Y,200,
997759,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/142914/20060194/miuDocumento_997758_LagloriaylaruinadelosMayas.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/142914/20060194/miuDocumento_997758_LagloriaylaruinadelosMayas.pdf,Y,200,
997783,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144605/20151049/miuDocumento_997783_Escohotado.Losenemigosdelcomercio.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144605/20151049/miuDocumento_997783_Escohotado.Losenemigosdelcomercio.pdf,Y,200,
997784,https://miu-documentos.s3.us-west-2.amazonaws.com/DATA-DOCS/miu-hml/documentos/144092/12870542/miuDocumento_997784_231025-capitalismo-Orbaugh.pdf,miu-documentos,DATA-DOCS/miu-hml/documentos/144092/12870542/miuDocumento_997784_231025-capitalismo-Orbaugh.pdf,Y,200,
